Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
21-10-2017,2017,Waterbury,52600,35000,Three Family,Triplex,6,6,1874,1.388283,North
21-10-2017,2017,Norwalk,212530,419000,Single Family,Detached House,3,1,1032,1.388283,East
22-10-2017,2017,Stamford,270260,432000,Two Family,Duplex,4,3,1475,1.388283,North
22-10-2017,2017,Stamford,410510,580000,Single Family,Detached House,3,2,,1.388283,South
22-10-2017,2017,Waterbury,,56000,?,Detached House,3,2,1099,1.388283,North
23-10-2017,2017,,120540,160000,Single Family,Detached House,3,2,934,1.388283,North
26-10-2017,2017,Waterbury,29210,35000,Two Family,Duplex,4,2,1392,1.388283,North
26-10-2017,2017,Stamford,261640,370000,Single Family,Detached House,3,1,949,1.388283,West
26-10-2017,2017,Stamford,403750,657000,Single Family,Detached House,3,2,939,1.388283,North
26-10-2017,2017,Waterbury,29810,31000,Two Family,Duplex,4,2,1246,1.388283,North
26-10-2017,2017,West Hartford,157780,226500,Single Family,Detached House,3,2,1042,1.388283,North
27-10-2017,2017,Stamford,415920,690000,Single Family,Detached House,3,1,912,1.388283,North
27-10-2017,2017,Stamford,462230,675000,?,Detached House,3,3,1091,1.388283,North
28-10-2017,2017,Waterbury,109690,143000,Four Family,Fourplex,8,6,2416,1.388283,South
29-10-2017,2017,Norwalk,173020,300000,Two Family,Duplex,4,4,1309,1.388283,East
30-10-2017,2017,West Hartford,156730,165000,?,Detached House,3,2,968,1.388283,North
30-10-2017,2017,Stamford,340570,530000,Single Family,Detached House,3,3,1023,1.388283,West
30-10-2017,2017,Stamford,503350,591000,Single Family,Detached House,3,2,967,1.388283,South
30-10-2017,2017,Norwalk,304690,515000,?,Detached House,3,3,960,1.388283,East
02-11-2017,2017,Stamford,240440,377500,Single Family,Detached House,3,1,988,1.388283,East
02-11-2017,2017,Norwalk,523290,675000,?,Detached House,3,3,966,1.388283,East
02-11-2017,2017,West Hartford,,365000,Three Family,Triplex,6,5,2065,1.388283,West
02-11-2017,2017,,432280,825000,Single Family,Detached House,3,3,918,1.388283,West
02-11-2017,2017,West Hartford,147770,255000,Single Family,Detached House,3,3,,1.388283,West
02-11-2017,2017,Waterbury,,110000,Single Family,Detached House,3,2,,1.388283,East
02-11-2017,2017,,169610,232000,Single Family,Detached House,3,2,999,1.388283,South
02-11-2017,2017,,365990,407500,Single Family,Detached House,3,2,980,1.388283,North
03-11-2017,2017,Norwalk,244850,587000,?,Duplex,4,2,,1.388283,West
03-11-2017,2017,West Hartford,162050,273000,Single Family,Detached House,3,2,,1.388283,North
05-11-2017,2017,Waterbury,,147000,Single Family,Detached House,3,1,1030,1.388283,East
09-11-2017,2017,Norwalk,,267000,Two Family,Duplex,4,4,1206,1.388283,South
09-11-2017,2017,Norwalk,194238,300000,Single Family,Detached House,3,2,,1.388283,South
12-11-2017,2017,Norwalk,,295000,Single Family,Detached House,3,3,929,1.388283,South
12-11-2017,2017,Waterbury,90510,140000,?,Detached House,3,1,1092,1.388283,North
12-11-2017,2017,,199130,339000,?,Detached House,3,3,955,1.388283,West
12-11-2017,2017,Norwalk,261850,382250,Single Family,Detached House,3,1,,1.388283,North
12-11-2017,2017,Norwalk,444610,632517,Single Family,Detached House,3,1,1032,1.388283,East
12-11-2017,2017,Norwalk,1219600,2200000,?,Detached House,3,1,1077,1.388283,North
12-11-2017,2017,Norwalk,,420000,Single Family,Detached House,3,2,942,1.388283,South
12-11-2017,2017,Norwalk,205300,327500,Single Family,Detached House,3,2,1072,1.388283,North
12-11-2017,2017,Stamford,267160,450000,Two Family,Duplex,4,4,1393,1.388283,East
12-11-2017,2017,Stamford,268750,350000,Two Family,Duplex,4,4,1450,1.388283,West
13-11-2017,2017,Norwalk,292960,360000,?,Detached House,3,1,983,1.388283,North
13-11-2017,2017,,286070,415000,Single Family,Detached House,3,1,1078,1.388283,South
13-11-2017,2017,Norwalk,182920,239000,Single Family,Detached House,3,2,1073,1.388283,West
13-11-2017,2017,Norwalk,,385250,Single Family,Detached House,3,1,1017,1.388283,South
13-11-2017,2017,Norwalk,2998690,3925000,Single Family,Detached House,3,3,975,1.388283,West
13-11-2017,2017,Norwalk,158610,235000,?,Detached House,3,3,934,1.388283,East
16-11-2017,2017,Stamford,166800,270000,Single Family,Detached House,3,2,1004,1.388283,East
16-11-2017,2017,,123690,172000,Single Family,Detached House,3,3,916,1.388283,South
16-11-2017,2017,West Hartford,245910,370000,Single Family,Detached House,3,1,1099,1.388283,East
16-11-2017,2017,Norwalk,985080,800000,Single Family,Detached House,3,3,,1.388283,East
16-11-2017,2017,Stamford,321530,540000,?,Duplex,4,4,1257,1.388283,West
16-11-2017,2017,Waterbury,,169000,Two Family,Duplex,4,4,,1.388283,North
17-11-2017,2017,Norwalk,547940,860000,Single Family,Detached House,3,3,911,1.388283,West
19-11-2017,2017,Waterbury,145110,129000,Single Family,Detached House,3,3,907,1.388283,East
20-11-2017,2017,Waterbury,100420,97500,?,Detached House,3,3,1057,1.388283,South
20-11-2017,2017,Waterbury,68980,45000,Single Family,Detached House,3,1,1096,1.388283,South
24-11-2017,2017,Stamford,536940,710000,Single Family,Detached House,3,3,1085,1.388283,North
24-11-2017,2017,Waterbury,110610,175900,Single Family,Detached House,3,1,998,1.388283,South
24-11-2017,2017,West Hartford,210350,290000,Single Family,Detached House,3,2,1020,1.388283,East
25-11-2017,2017,Waterbury,79380,94000,Single Family,Detached House,3,3,1003,1.388283,West
25-11-2017,2017,Waterbury,67270,75000,Single Family,Detached House,3,3,936,1.388283,South
25-11-2017,2017,Waterbury,49170,30000,Single Family,Detached House,3,3,983,1.388283,West
30-11-2017,2017,Stamford,309600,510000,?,Detached House,3,2,909,1.388283,East
30-11-2017,2017,,144130,210000,Single Family,Detached House,3,2,997,1.388283,North
01-12-2017,2017,West Hartford,224700,315000,?,Duplex,4,2,1210,1.388283,North
01-12-2017,2017,Norwalk,203310,285000,Single Family,Detached House,3,3,1058,1.388283,North
01-12-2017,2017,Waterbury,22450,21592,Three Family,Triplex,6,6,2147,1.388283,West
01-12-2017,2017,Waterbury,106780,105000,Single Family,Detached House,3,2,911,1.388283,East
01-12-2017,2017,,66490,14932,Two Family,Duplex,4,3,,1.388283,West
01-12-2017,2017,Waterbury,74040,27000,?,Duplex,4,4,1235,1.388283,West
01-12-2017,2017,Waterbury,104760,37000,Single Family,Detached House,3,2,1053,1.388283,West
01-12-2017,2017,Norwalk,366910,404250,?,Detached House,3,3,961,1.388283,West
01-12-2017,2017,Waterbury,60280,22500,Two Family,Duplex,4,3,1392,1.388283,East
02-12-2017,2017,Waterbury,39260,40000,Single Family,Detached House,3,2,958,1.388283,West
03-12-2017,2017,Waterbury,108030,144900,Single Family,Detached House,3,2,1041,1.388283,South
03-12-2017,2017,Waterbury,101510,120750,Single Family,Detached House,3,3,1008,1.388283,North
04-12-2017,2017,Stamford,450140,677500,?,Detached House,3,2,1066,1.388283,North
04-12-2017,2017,Waterbury,48960,63050,Two Family,Duplex,4,4,1233,1.388283,West
07-12-2017,2017,West Hartford,204470,325000,Single Family,Detached House,3,2,956,1.388283,South
10-12-2017,2017,Norwalk,264370,510000,Single Family,Detached House,3,3,1028,1.388283,West
11-12-2017,2017,Norwalk,,355000,Single Family,Detached House,3,2,,1.388283,West
11-12-2017,2017,Norwalk,320060,540000,Single Family,Detached House,3,2,1031,1.388283,East
14-12-2017,2017,Waterbury,76290,55000,?,Detached House,3,1,903,1.388283,West
15-12-2017,2017,Stamford,889650,192500,Three Family,Triplex,6,4,2192,1.388283,East
15-12-2017,2017,Norwalk,190400,363000,Single Family,Detached House,3,1,912,1.388283,North
15-12-2017,2017,West Hartford,217350,325000,Single Family,Detached House,3,2,,1.388283,West
15-12-2017,2017,,319620,450000,Single Family,Detached House,3,3,989,1.388283,North
15-12-2017,2017,Waterbury,69970,70000,Single Family,Detached House,3,2,1095,1.388283,North
16-12-2017,2017,Stamford,679110,725000,Single Family,Detached House,3,1,1088,1.388283,East
16-12-2017,2017,Norwalk,1016760,500000,Single Family,Detached House,3,1,1053,1.388283,West
16-12-2017,2017,Stamford,276420,415000,Single Family,Detached House,3,1,989,1.388283,North
18-12-2017,2017,West Hartford,,313000,Single Family,Detached House,3,1,1056,1.388283,West
18-12-2017,2017,Waterbury,79340,50000,Single Family,Detached House,3,2,1044,1.388283,West
18-12-2017,2017,,580940,710000,Single Family,Detached House,3,2,922,1.388283,South
18-12-2017,2017,,,60000,Single Family,Detached House,3,1,1032,1.388283,West
21-12-2017,2017,Norwalk,315150,390000,Single Family,Detached House,3,2,918,1.388283,East
21-12-2017,2017,Norwalk,508860,725000,Single Family,Detached House,3,1,,1.388283,East
21-12-2017,2017,Norwalk,334930,403200,Single Family,Detached House,3,2,1058,1.388283,East
21-12-2017,2017,Norwalk,852860,845000,Single Family,Detached House,3,2,920,1.388283,North
21-12-2017,2017,Norwalk,,150000,Single Family,Detached House,3,2,972,1.388283,South
22-12-2017,2017,,91610,73000,Single Family,Detached House,3,3,958,1.388283,North
22-12-2017,2017,Norwalk,233310,270000,?,Detached House,3,3,1053,1.388283,West
22-12-2017,2017,Waterbury,62280,112000,Single Family,Detached House,3,1,928,1.388283,South
22-12-2017,2017,Waterbury,39840,46500,Single Family,Detached House,3,3,1015,1.388283,North
23-12-2017,2017,Norwalk,228690,380000,Single Family,Detached House,3,3,1024,1.388283,West
23-12-2017,2017,Waterbury,67470,140000,Single Family,Detached House,3,1,983,1.388283,West
23-12-2017,2017,Waterbury,87400,117000,Two Family,Duplex,4,2,1284,1.388283,South
23-12-2017,2017,Stamford,,457250,?,Duplex,4,3,1387,1.388283,East
23-12-2017,2017,Waterbury,60250,88000,Single Family,Detached House,3,1,1067,1.388283,South
23-12-2017,2017,Waterbury,,62500,?,Triplex,6,6,2168,1.388283,West
26-12-2017,2017,Waterbury,113120,118900,Single Family,Detached House,3,3,,1.388283,North
28-12-2017,2017,Norwalk,241990,295000,Three Family,Triplex,6,6,1817,1.388283,South
28-12-2017,2017,Waterbury,66280,50000,Single Family,Detached House,3,1,945,1.388283,East
28-12-2017,2017,,79140,118500,Single Family,Detached House,3,1,1079,1.388283,East
28-12-2017,2017,Stamford,304470,540000,Four Family,Fourplex,8,8,2413,1.388283,South
29-12-2017,2017,West Hartford,246260,397000,Single Family,Detached House,3,1,964,1.388283,East
29-12-2017,2017,Stamford,468030,731000,Single Family,Detached House,3,1,1050,1.388283,North
29-12-2017,2017,Norwalk,,315100,?,Detached House,3,1,974,1.388283,West
29-12-2017,2017,Norwalk,204270,230000,Single Family,Detached House,3,3,,1.388283,South
30-12-2017,2017,,297230,700000,Four Family,Fourplex,8,7,,1.388283,North
30-12-2017,2017,Waterbury,66500,87500,Single Family,Detached House,3,1,1038,1.388283,South
30-12-2017,2017,Norwalk,255350,407500,Single Family,Detached House,3,3,1052,1.388283,West
30-12-2017,2017,Waterbury,22540,6250,Three Family,Triplex,6,4,1843,1.388283,South
30-12-2017,2017,Norwalk,220780,417000,Single Family,Detached House,3,3,1014,1.388283,North
30-12-2017,2017,Stamford,464910,745000,Single Family,Detached House,3,3,936,1.388283,West
31-12-2017,2017,Waterbury,53700,30000,?,Detached House,3,3,949,1.388283,East
31-12-2017,2017,Stamford,235650,382500,Single Family,Detached House,3,2,961,1.388283,South
04-01-2018,2018,Stamford,251740,383000,Single Family,Detached House,3,2,961,1.422308,West
05-01-2018,2018,Waterbury,93690,55000,Single Family,Detached House,3,3,,1.422308,North
05-01-2018,2018,Waterbury,64060,88000,Single Family,Detached House,3,2,,1.422308,North
05-01-2018,2018,Stamford,485480,747500,Single Family,Detached House,3,3,1081,1.422308,North
05-01-2018,2018,Stamford,299290,470000,Single Family,Detached House,3,2,1074,1.422308,South
06-01-2018,2018,Stamford,259800,495000,Two Family,Duplex,4,3,1427,1.422308,East
06-01-2018,2018,Stamford,597290,900000,Single Family,Detached House,3,1,934,1.422308,West
06-01-2018,2018,Waterbury,96600,135000,Single Family,Detached House,3,1,938,1.422308,North
07-01-2018,2018,Norwalk,192440,220000,Single Family,Detached House,3,1,1037,1.422308,North
07-01-2018,2018,Waterbury,,63600,?,Detached House,3,3,1001,1.422308,West
08-01-2018,2018,,182910,250000,Single Family,Detached House,3,2,1013,1.422308,South
08-01-2018,2018,Waterbury,97930,160000,Three Family,Triplex,6,4,2074,1.422308,East
08-01-2018,2018,Stamford,466920,775000,Single Family,Detached House,3,3,981,1.422308,West
13-01-2018,2018,West Hartford,247450,315000,Single Family,Detached House,3,2,977,1.422308,East
13-01-2018,2018,,52250,17500,?,Detached House,3,3,,1.422308,West
15-01-2018,2018,Stamford,2232150,3500000,Single Family,Detached House,3,2,1031,1.422308,North
15-01-2018,2018,Stamford,299180,400000,Single Family,Detached House,3,1,1089,1.422308,North
15-01-2018,2018,Waterbury,106570,73140,Two Family,Duplex,4,2,1420,1.422308,North
19-01-2018,2018,Norwalk,183240,320000,Single Family,Detached House,3,1,1005,1.422308,North
19-01-2018,2018,,65700,74000,?,Detached House,3,3,937,1.422308,East
19-01-2018,2018,Norwalk,374940,370000,Single Family,Detached House,3,2,999,1.422308,East
20-01-2018,2018,Waterbury,29410,12000,?,Triplex,6,4,,1.422308,East
20-01-2018,2018,Stamford,,3100000,Single Family,Detached House,3,1,979,1.422308,East
21-01-2018,2018,Waterbury,56380,40000,Two Family,Duplex,4,2,1476,1.422308,South
21-01-2018,2018,Waterbury,60920,15250,?,Detached House,3,1,910,1.422308,South
25-01-2018,2018,Stamford,240330,369000,Single Family,Detached House,3,3,1057,1.422308,East
25-01-2018,2018,,358620,480000,Four Family,Fourplex,8,8,2516,1.422308,West
25-01-2018,2018,West Hartford,197050,325000,Single Family,Detached House,3,3,1046,1.422308,North
27-01-2018,2018,Waterbury,28580,16500,Single Family,Detached House,3,3,926,1.422308,South
27-01-2018,2018,West Hartford,279720,518000,?,Detached House,3,1,998,1.422308,West
27-01-2018,2018,,,420000,?,Detached House,3,3,948,1.422308,West
28-01-2018,2018,West Hartford,335790,500000,Single Family,Detached House,3,2,929,1.422308,West
29-01-2018,2018,Waterbury,59850,28000,?,Detached House,3,3,1053,1.422308,South
01-02-2018,2018,Stamford,366460,600000,Single Family,Detached House,3,2,919,1.422308,North
01-02-2018,2018,Stamford,275700,260000,Two Family,Duplex,4,4,1477,1.422308,East
01-02-2018,2018,,260600,520000,Single Family,Detached House,3,1,905,1.422308,North
02-02-2018,2018,Stamford,559690,852250,Single Family,Detached House,3,1,998,1.422308,West
02-02-2018,2018,Waterbury,67720,40500,Single Family,Detached House,3,2,950,1.422308,East
03-02-2018,2018,West Hartford,151130,232000,Single Family,Detached House,3,2,1035,1.422308,East
03-02-2018,2018,West Hartford,294070,460000,Single Family,Detached House,3,3,,1.422308,North
03-02-2018,2018,Stamford,269800,390000,Single Family,Detached House,3,1,1059,1.422308,South
04-02-2018,2018,,330890,450000,?,Duplex,4,4,1320,1.422308,West
04-02-2018,2018,Waterbury,74480,88900,Single Family,Detached House,3,2,986,1.422308,East
04-02-2018,2018,Stamford,303820,200000,Three Family,Triplex,6,4,2140,1.422308,South
09-02-2018,2018,,150430,232000,?,Detached House,3,3,1008,1.422308,North
10-02-2018,2018,Waterbury,57130,110000,Three Family,Triplex,6,6,,1.422308,South
11-02-2018,2018,Waterbury,75020,84000,?,Detached House,3,3,1062,1.422308,South
11-02-2018,2018,Waterbury,88050,90300,?,Detached House,3,1,955,1.422308,North
16-02-2018,2018,Stamford,,165000,Single Family,Detached House,3,2,1084,1.422308,North
17-02-2018,2018,Waterbury,56480,30000,?,Detached House,3,2,1021,1.422308,North
17-02-2018,2018,Stamford,358710,605000,Single Family,Detached House,3,2,1034,1.422308,South
17-02-2018,2018,Waterbury,101090,114000,Single Family,Detached House,3,1,,1.422308,West
17-02-2018,2018,West Hartford,,340000,Single Family,Detached House,3,1,1054,1.422308,North
18-02-2018,2018,West Hartford,282800,337500,Single Family,Detached House,3,1,,1.422308,West
18-02-2018,2018,Norwalk,,425000,Single Family,Detached House,3,3,,1.422308,East
23-02-2018,2018,,,47699,Two Family,Duplex,4,4,1390,1.422308,West
23-02-2018,2018,,234060,417500,?,Detached House,3,3,919,1.422308,West
24-02-2018,2018,Waterbury,,107000,Four Family,Fourplex,8,6,2771,1.422308,East
24-02-2018,2018,Stamford,222070,372000,Single Family,Detached House,3,3,977,1.422308,South
24-02-2018,2018,Waterbury,100770,20399,Four Family,Fourplex,8,8,2896,1.422308,East
25-02-2018,2018,Norwalk,392250,577000,Single Family,Detached House,3,1,1077,1.422308,South
25-02-2018,2018,Waterbury,,203000,Single Family,Detached House,3,3,,1.422308,East
26-02-2018,2018,Waterbury,60400,35000,Single Family,Detached House,3,2,1002,1.422308,East
26-02-2018,2018,Stamford,1848780,2050000,?,Detached House,3,3,998,1.422308,East
26-02-2018,2018,Waterbury,43400,25000,?,Triplex,6,5,2085,1.422308,West
28-02-2018,2018,Waterbury,83340,77400,Three Family,Triplex,6,6,2025,1.422308,North
28-02-2018,2018,West Hartford,87150,81102,Single Family,Detached House,3,1,915,1.422308,East
28-02-2018,2018,Norwalk,350420,553000,Single Family,Detached House,3,3,1027,1.422308,East
01-03-2018,2018,Norwalk,,400000,Two Family,Duplex,4,3,,1.422308,West
01-03-2018,2018,Waterbury,54700,40000,Single Family,Detached House,3,2,1084,1.422308,West
01-03-2018,2018,,82280,71000,Single Family,Detached House,3,3,1032,1.422308,South
01-03-2018,2018,Norwalk,215200,345000,Single Family,Detached House,3,3,1057,1.422308,East
01-03-2018,2018,Waterbury,91710,76500,Single Family,Detached House,3,1,1049,1.422308,West
02-03-2018,2018,West Hartford,184520,357000,?,Detached House,3,2,1036,1.422308,West
02-03-2018,2018,Waterbury,68760,60000,Single Family,Detached House,3,3,1024,1.422308,East
02-03-2018,2018,West Hartford,,215500,Single Family,Detached House,3,1,1043,1.422308,West
03-03-2018,2018,Waterbury,59020,59900,Single Family,Detached House,3,2,1000,1.422308,West
04-03-2018,2018,Stamford,214030,352500,Single Family,Detached House,3,1,986,1.422308,East
04-03-2018,2018,Waterbury,77750,128800,Single Family,Detached House,3,2,970,1.422308,North
07-03-2018,2018,Stamford,357660,490000,Single Family,Detached House,3,1,967,1.422308,East
08-03-2018,2018,Stamford,624720,889000,?,Detached House,3,3,901,1.422308,East
08-03-2018,2018,West Hartford,289520,473000,Single Family,Detached House,3,1,943,1.422308,West
09-03-2018,2018,Stamford,480190,750000,Single Family,Detached House,3,2,,1.422308,West
